,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,post_release_bugs,pre_release_bugs,authors,churn_metric,change_metric
5172,2,2,2,1,8,0,8,0,1,0,1,4,4,4,1,4,0,0,0,4,84,10,48,20,18,26,17,28,13,15,4,4,4,4,3,0.54,8,8,8,7,0,0,6,1,6
5173,4,4,5,4,16,0,16,0,1,0,1,1,1,1,0,1,0,0,0,1,54,7,30,15,12,17,14,20,12,8,4,4,5,4,2,0.57,4,4,5,4,0,0,3,1,3
5174,1,1,1,1,8,0,7,0,2,4,3,11,11,7,0,11,0,3,0,8,171,19,123,61,49,29,49,72,42,30,6,6,7,6,4,0.24,20,20,21,18,0,1,11,1,10
5175,3,3,4,2,11,0,11,0,1,0,1,2,2,2,0,2,0,1,0,1,66,8,41,21,15,17,18,26,15,11,4,4,5,4,2,0.41,6,6,8,5,0,1,5,1,5
5176,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,44,6,17,16,9,21,12,13,13,0,0,0,0,0,0,1.24,0,0,0,0,0,0,1,2,1
5177,1,1,1,1,7,0,6,1,2,0,1,7,7,7,0,7,0,0,0,7,108,15,69,36,25,24,28,39,23,16,2,2,2,1,1,0.35,9,9,9,7,0,0,4,1,4
5178,1,1,1,1,2,0,2,0,1,0,0,5,3,5,5,5,0,1,0,4,55,8,25,17,4,22,12,15,11,4,1,1,1,1,0,0.88,5,5,5,5,0,0,1,2,1
5179,6,6,7,4,20,0,20,0,1,0,1,1,1,1,0,1,0,0,0,1,62,7,38,19,14,17,16,24,14,10,6,6,7,4,2,0.45,6,6,7,4,0,0,4,7,4
5180,2,2,2,1,8,0,8,0,1,0,0,7,7,7,1,7,0,1,0,6,104,11,77,25,35,16,32,50,19,31,8,8,11,1,1,0.21,17,17,20,7,1,2,5,1,5
5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,3,12,11,0,17,5,6,6,0,0,0,0,0,0,1.42,0,0,0,0,0,1,5,1,2
5184,1,1,1,1,11,0,11,0,1,0,0,13,13,13,1,13,0,0,0,13,266,19,230,133,83,17,114,140,93,47,2,2,2,1,1,0.07,25,25,25,13,0,0,12,1,10
5185,1,1,1,1,8,0,8,0,1,0,0,3,3,3,1,3,0,0,0,3,73,9,47,30,12,17,25,31,23,8,2,2,2,1,1,0.36,5,5,5,3,0,0,1,2,1
5186,2,2,2,2,13,0,13,0,1,0,0,12,12,12,1,12,0,0,0,12,271,18,236,144,90,17,118,144,98,46,3,3,3,3,2,0.07,34,34,34,32,0,0,12,1,10
5187,2,2,2,2,8,0,8,0,1,0,0,2,2,2,1,2,0,0,0,2,57,8,32,21,9,17,19,23,18,5,3,3,3,3,1,0.53,4,4,4,4,0,0,1,2,1
5188,1,1,2,1,5,0,5,0,1,0,0,11,11,11,4,11,0,4,0,7,114,15,82,30,40,17,39,58,23,35,3,3,3,3,1,0.21,20,20,23,13,1,1,4,1,4
5189,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,69,11,41,20,17,17,18,27,14,13,3,3,3,3,1,0.41,9,9,9,8,0,0,1,3,1
5190,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,71,11,43,22,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,8,1,2
5191,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,70,11,42,21,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,8,1,2
5192,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,70,11,42,21,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,11,1,4
5193,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,70,11,42,21,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,8,1,2
5194,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,70,11,42,21,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,8,1,2
5195,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,70,11,42,21,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,8,1,2
5196,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,72,11,44,23,16,17,20,29,16,13,3,3,3,3,1,0.39,9,9,9,8,0,1,7,1,2
5197,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,73,11,45,24,16,17,20,29,16,13,3,3,3,3,1,0.38,9,9,9,8,0,1,7,1,2
5198,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,71,11,43,22,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,8,1,2
5199,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,70,11,42,21,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,9,1,2
5200,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,71,11,43,22,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,8,1,2
5201,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,70,11,42,21,16,17,20,29,16,13,3,3,3,3,1,0.4,9,9,9,8,0,1,8,1,2
5202,1,1,2,1,5,0,5,0,1,0,0,11,11,11,4,11,0,4,0,7,115,15,83,31,39,17,39,58,23,35,3,3,3,3,1,0.2,20,20,23,13,0,0,3,5,3
5203,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,69,11,41,20,16,17,18,27,14,13,3,3,3,3,1,0.41,9,9,9,8,0,0,1,3,1
5204,1,1,1,1,8,0,7,0,3,0,0,17,17,17,5,17,0,6,0,11,168,24,127,44,66,17,60,87,43,44,4,4,4,3,1,0.13,27,27,28,19,0,0,4,1,5
5205,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,69,11,41,20,17,17,18,27,14,13,3,3,3,3,1,0.41,9,9,9,8,0,0,1,3,1
5206,1,1,1,1,4,0,4,0,1,0,0,4,4,4,3,4,0,1,0,3,53,7,29,14,12,17,14,20,11,9,2,2,3,1,1,0.59,6,6,7,4,0,0,1,2,1
5207,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,1,0,5,66,9,40,20,16,17,19,27,15,12,3,3,3,1,1,0.42,10,10,11,6,0,0,1,2,1
5208,1,1,1,1,7,0,7,0,3,0,0,20,20,20,5,20,0,9,0,11,180,25,138,47,71,17,64,95,47,48,4,4,4,3,1,0.12,31,31,32,22,0,0,2,4,2
5209,1,1,1,1,4,0,4,0,1,0,0,6,6,6,3,6,0,0,0,6,66,10,39,17,17,17,17,26,13,13,3,3,3,3,1,0.44,9,9,9,8,0,0,2,4,2
5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5211,2,2,2,1,13,0,10,2,1,0,2,6,6,6,3,6,0,0,0,6,141,15,92,45,43,34,42,58,36,22,8,8,10,3,2,0.37,14,14,16,8,1,2,15,1,7
5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5213,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,37,4,13,10,1,20,7,9,8,1,1,1,1,1,0,1.54,1,1,1,1,0,0,1,2,256
5214,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,43,5,10,9,0,28,6,7,7,0,0,0,0,0,0,2.8,0,0,0,0,0,0,1,2,1
5215,4,4,4,1,26,1,18,7,1,1,2,1,1,0,0,1,0,0,0,1,84,8,47,24,20,29,20,26,16,10,4,4,4,1,3,0.62,4,4,4,1,0,0,1,2,1
5216,1,1,1,1,6,0,6,0,3,2,0,21,21,19,11,21,0,2,0,19,215,26,172,57,89,17,84,127,62,65,5,5,5,4,3,0.1,34,34,35,26,1,2,12,1,7
5217,1,1,1,1,3,0,3,0,1,0,1,3,3,3,2,3,0,0,0,3,48,9,22,13,6,17,12,16,11,5,1,1,1,1,0,0.77,3,3,3,3,1,1,8,1,6
5218,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,44,5,9,8,0,30,4,5,5,0,0,0,0,0,0,3.33,0,0,0,0,0,0,3,1,2
5219,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,40,4,8,7,0,28,4,5,5,0,0,0,0,0,0,3.5,0,0,0,0,0,0,3,1,2
5220,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,2,32,3,12,11,0,17,5,6,6,0,0,0,0,0,0,1.42,0,0,0,0,0,0,7,1,1
5221,1,1,1,1,12,0,8,4,8,0,0,25,27,27,15,27,7,5,0,15,489,48,276,139,105,167,102,155,81,74,6,6,6,3,4,0.61,42,42,42,27,0,2,11,1,6
5222,4,4,4,2,22,0,19,2,1,2,0,2,2,0,0,2,0,0,0,2,74,5,47,19,27,22,24,36,19,17,5,5,5,3,2,0.47,9,9,9,4,1,1,8,1,3
5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5224,1,1,1,1,7,0,6,0,2,0,2,10,11,11,6,11,0,0,5,6,142,23,93,40,42,27,45,66,35,31,5,5,6,3,3,0.29,17,17,18,12,1,2,14,1,10
5225,1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,47,5,20,15,2,22,8,11,9,2,1,1,1,1,0,1.1,2,2,2,2,0,2,12,1,8
5226,1,1,2,1,9,0,7,1,1,9,2,9,9,0,0,9,0,0,0,9,143,14,95,51,41,35,46,65,40,25,6,6,7,1,4,0.37,17,17,19,9,3,3,20,1,18
5227,1,1,1,1,6,0,6,0,1,3,1,3,3,0,0,3,0,1,0,2,51,9,25,14,10,17,12,17,12,5,2,2,2,1,1,0.68,4,4,4,3,2,2,4,1,5
5228,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,32,4,8,7,0,20,4,5,5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,8,1,1
5229,2,2,2,1,11,0,9,1,1,17,3,17,17,0,0,17,0,3,0,14,262,28,182,78,94,53,79,113,60,53,5,5,5,3,2,0.29,36,36,36,21,1,6,32,1,18
5230,1,1,1,1,12,0,9,3,1,0,1,4,4,4,7,4,0,0,0,4,100,11,55,22,30,34,34,41,18,23,3,3,4,1,1,0.62,6,6,7,4,1,1,6,5,4
5231,3,3,4,1,20,0,16,3,4,6,6,17,17,11,6,17,2,7,0,8,434,29,321,106,191,85,150,208,91,117,18,16,23,5,3,0.26,63,61,69,28,2,8,30,1,25
5232,2,2,2,1,16,0,13,3,1,1,13,16,16,15,14,16,1,4,0,11,383,33,269,93,174,87,137,182,75,107,13,13,14,5,4,0.32,44,44,45,24,0,3,14,1,7
5233,2,2,2,1,12,0,10,1,5,7,17,64,62,57,52,64,0,7,0,57,1054,109,794,243,492,170,365,535,222,313,18,18,18,8,6,0.21,160,153,161,93,6,12,47,1,30
5234,3,3,3,2,18,0,17,1,1,3,0,3,3,0,0,3,0,1,0,2,95,7,69,36,32,20,32,47,30,17,6,6,6,4,3,0.29,11,11,11,6,0,0,3,3,2
5235,2,2,2,1,14,0,9,4,1,5,3,5,5,0,0,5,1,1,0,3,122,10,74,36,36,38,40,50,31,19,4,4,4,1,1,0.51,10,10,11,5,0,3,11,1,6
5236,5,5,5,5,33,3,17,13,1,1,0,1,9,8,0,9,0,0,0,9,127,15,36,20,10,76,20,26,17,9,5,5,5,5,2,2.11,5,5,5,5,2,2,23,1,15
5237,1,1,1,1,13,0,4,8,1,1,2,12,15,14,0,15,0,0,0,15,240,22,75,37,26,143,32,49,29,20,5,5,5,5,2,1.91,16,16,16,16,1,5,14,1,14
5238,1,1,1,1,8,0,4,4,1,14,10,14,14,0,0,14,0,1,0,13,182,19,80,34,39,84,37,57,33,24,4,4,5,1,3,1.05,18,18,21,14,1,1,10,1,7
5239,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,34,3,10,7,1,21,4,6,5,1,1,1,1,1,0,2.1,1,1,1,1,2,2,8,1,4
5240,2,2,2,2,8,0,8,0,2,3,2,4,4,1,0,4,0,0,1,3,77,8,48,17,26,21,21,30,16,14,6,6,7,5,2,0.44,10,10,11,8,0,2,11,1,8
5241,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,46,6,13,12,0,27,8,9,9,0,0,0,0,0,0,2.08,0,0,0,0,0,0,2,1,2
5242,1,1,1,1,3,0,3,0,1,0,0,1,1,1,1,1,0,0,0,1,39,5,13,10,2,21,7,9,8,1,1,1,1,1,0,1.62,1,1,1,1,0,0,1,7,1
5243,2,2,3,1,12,0,11,1,2,1,1,13,13,12,9,13,2,0,0,11,235,22,181,67,99,37,76,121,57,64,5,5,6,3,4,0.2,37,37,39,15,2,2,16,1,16
5244,1,1,1,1,8,0,7,0,1,0,1,12,12,12,11,12,3,0,0,9,170,21,124,52,66,25,69,88,40,48,6,6,6,1,5,0.2,18,18,18,12,0,0,5,1,5
5245,1,1,1,1,6,0,3,3,1,9,2,10,10,1,0,10,0,0,1,9,110,13,46,21,16,51,22,33,19,14,1,1,1,1,0,1.11,10,10,10,10,0,1,10,1,8
5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5247,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,0,12,113,15,79,37,30,19,18,32,18,14,2,2,2,1,1,0.24,13,13,13,12,5,1,19,1,15
5248,1,1,1,1,10,0,9,0,1,0,0,12,12,12,0,12,0,0,1,11,197,19,132,41,80,46,28,47,21,26,6,6,6,6,2,0.35,19,19,20,17,7,1,38,1,34
5249,1,1,1,1,6,0,4,2,1,3,0,4,15,12,0,15,0,0,0,15,174,19,42,30,6,113,20,26,20,6,2,2,2,1,1,2.69,5,5,5,4,6,1,21,1,17
5250,1,1,1,1,4,0,4,0,3,32,2,42,42,10,0,42,0,0,0,42,268,49,201,77,85,18,65,110,54,56,2,2,2,1,1,0.09,47,47,48,42,9,4,60,1,44
5251,1,1,1,1,13,0,8,5,1,4,1,4,4,0,0,4,0,0,0,4,108,10,55,28,21,43,25,32,21,11,2,2,2,1,1,0.78,6,6,6,4,1,1,15,2,15
5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5253,1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,0,0,0,3,42,8,17,10,4,17,8,12,9,3,1,1,1,1,0,1,3,3,3,3,0,0,2,1,2
5254,1,1,1,1,4,0,3,0,2,0,2,34,35,35,12,35,1,0,5,29,254,44,170,73,75,43,88,134,71,63,4,4,4,1,3,0.25,44,44,44,34,1,1,6,1,4
5255,1,1,1,1,7,1,6,0,2,0,1,2,2,2,0,2,0,0,0,2,55,11,27,21,6,17,16,19,17,2,1,1,1,1,0,0.63,2,2,2,2,0,0,2,1,2
5256,2,2,3,1,14,0,13,0,2,3,4,12,12,9,4,12,1,4,0,7,243,20,195,66,116,32,112,148,58,90,18,18,20,12,3,0.16,35,35,39,23,8,6,99,1,53
5257,1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,0,0,0,3,43,9,17,10,4,17,8,12,9,3,1,1,1,1,0,1,3,3,3,3,0,0,1,2,1
5258,15,15,16,1,55,4,44,7,1,0,1,1,1,1,1,1,0,0,0,1,109,11,70,29,39,28,38,54,22,32,15,15,16,1,1,0.4,15,15,16,1,0,0,7,1,5
5259,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,31,4,10,9,5,17,7,8,8,0,0,0,0,0,0,1.7,0,0,0,0,0,0,3,1,2
5260,1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,0,0,0,3,47,8,17,10,4,22,8,12,9,3,1,1,1,1,0,1.29,3,3,3,3,0,0,5,1,2
5261,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,34,3,9,8,4,22,6,7,7,0,0,0,0,0,0,2.44,0,0,0,0,0,0,3,1,2
5262,1,1,1,1,3,0,3,0,1,0,0,5,5,5,3,5,0,0,0,5,66,11,29,17,6,26,14,20,14,6,1,1,1,1,0,0.9,5,5,5,5,0,0,3,1,2
5263,1,1,1,1,4,0,4,0,2,3,0,11,11,8,6,11,1,0,0,10,106,19,65,29,25,22,33,47,26,21,2,2,2,1,1,0.34,12,12,12,11,0,1,8,1,5
5264,2,2,3,2,12,0,11,1,2,4,4,17,17,13,8,17,8,9,0,0,294,26,225,81,130,49,115,158,72,86,10,10,11,9,4,0.22,45,45,54,36,1,1,33,1,4
5265,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,32,3,6,5,0,23,3,4,4,0,0,0,0,0,0,3.83,0,0,0,0,0,0,3,1,2
5266,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,31,4,7,6,0,20,4,5,5,0,0,0,0,0,0,2.86,0,0,0,0,0,0,3,1,2
5267,1,1,1,1,4,0,3,1,2,0,1,30,31,31,5,31,1,0,0,30,240,39,139,60,58,62,65,105,58,47,3,3,3,1,2,0.45,39,39,40,30,1,1,6,1,3
5268,1,1,1,1,5,0,4,1,2,2,6,30,29,29,13,31,12,0,2,17,285,45,189,85,99,52,108,154,81,73,8,8,8,1,3,0.28,47,47,48,30,0,3,18,1,10
5269,1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,0,0,0,3,40,7,16,9,4,17,7,11,8,3,1,1,1,1,0,1.06,3,3,3,3,0,0,5,1,4
5270,2,2,2,1,11,0,9,1,5,5,1,22,22,17,17,22,2,1,1,18,356,34,261,87,153,71,142,190,86,104,20,20,24,3,2,0.27,45,45,49,24,2,7,38,1,29
5271,1,1,1,1,4,0,4,0,1,1,0,3,3,2,0,3,0,0,0,3,62,9,31,22,7,22,18,22,17,5,1,1,1,1,0,0.71,3,3,3,3,0,0,4,7,4
5272,0,0,0,0,0,0,0,0,1,0,2,0,0,0,12,0,0,0,0,0,40,4,19,18,14,17,16,17,17,0,0,0,0,0,0,0.89,0,0,0,0,2,1,14,1,12
5273,1,1,1,1,2,0,2,0,3,1,0,5,5,4,0,5,0,0,1,4,55,5,24,14,8,27,10,18,13,5,1,1,1,1,0,1.12,5,5,5,5,0,0,5,1,3
5274,1,1,1,1,3,0,3,0,3,1,0,6,6,5,1,6,1,0,0,5,77,11,36,19,10,30,14,23,16,7,1,1,1,1,0,0.83,6,6,6,6,0,1,6,1,4
5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5276,1,1,1,1,3,0,3,0,75,1,0,5545,5545,5544,0,5545,1,73,0,5471,30550,5547,24985,11025,8414,18,8421,14044,5628,8416,4,4,4,1,1,0,5548,5548,5548,5545,1,1,7,1,5
5277,4,4,4,1,17,0,17,0,1,3,3,20,20,17,7,20,18,0,0,2,449,28,391,80,289,34,169,250,83,167,25,25,28,3,4,0.09,80,80,97,22,0,2,8,1,6
5278,1,1,1,1,6,0,5,0,4,4,6,40,38,36,13,40,2,1,15,22,385,49,273,87,138,72,131,196,79,117,5,5,6,1,3,0.26,64,64,68,40,0,1,5,1,4
5279,1,1,1,1,0,0,0,0,131,0,0,16,326,342,49,342,326,0,0,16,3101,432,672,550,0,2002,339,462,462,0,1,1,1,1,0,2.98,16,16,16,16,0,0,5,1,3
5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5281,7,7,9,3,39,3,36,0,2,0,0,7,7,7,3,7,1,5,1,0,349,37,293,100,203,19,153,195,88,107,18,18,24,12,5,0.06,50,50,65,22,2,4,22,1,14
5282,1,1,1,1,6,0,6,1,1,0,0,1,1,1,0,1,0,0,1,0,34,4,13,7,4,18,4,6,5,1,1,1,1,1,0,1.38,1,1,1,1,0,0,6,1,4
5283,1,1,2,1,6,0,6,0,1,0,0,3,3,3,0,3,0,0,3,0,62,8,34,19,10,20,18,24,15,9,3,3,5,1,1,0.59,5,5,7,3,0,1,10,1,5
5284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5286,2,2,3,1,13,0,10,2,1,21,5,21,21,0,0,21,1,1,0,19,350,29,253,78,149,71,87,133,62,71,6,6,11,1,4,0.28,49,49,68,21,4,4,27,9,27
5287,5,5,5,1,32,0,32,0,1,0,1,1,1,1,0,1,0,0,0,1,65,6,42,18,24,17,25,33,15,18,5,5,5,1,1,0.4,5,5,5,1,0,0,3,1,2
5288,2,2,2,1,11,0,11,1,1,1,0,3,3,2,0,3,0,0,2,1,70,7,42,12,26,23,13,19,10,9,3,3,3,3,1,0.55,6,6,6,5,0,0,6,1,3
5289,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,1,0,30,4,9,5,2,17,3,5,4,1,1,1,1,1,0,1.89,1,1,1,1,0,1,6,1,4
5290,2,2,2,1,13,0,13,0,1,0,0,1,1,1,0,1,0,0,1,0,39,4,18,6,10,17,5,8,5,3,2,2,2,1,1,0.94,2,2,2,1,0,1,6,1,3
5291,1,1,1,1,3,0,3,0,1,1,1,1,1,0,0,1,0,0,0,1,35,5,10,7,2,20,5,7,6,1,1,1,1,1,0,2,1,1,1,1,0,0,3,1,2
5292,1,1,1,1,5,0,5,0,2,0,1,8,9,9,1,9,1,1,5,2,98,16,60,28,23,22,29,42,24,18,2,2,2,1,1,0.37,11,11,11,8,0,0,7,1,5
5293,1,1,1,1,4,0,4,0,3,0,1,7,8,8,1,8,1,1,4,2,96,16,54,25,18,28,23,35,21,14,2,2,2,1,1,0.52,9,9,9,7,1,2,8,1,5
5294,4,4,4,1,21,0,21,0,1,0,0,2,2,2,1,2,1,0,1,0,84,7,60,28,32,17,32,42,27,15,7,7,7,1,5,0.28,8,8,8,2,0,2,8,1,6
5295,2,2,2,1,13,0,12,0,1,5,21,10,10,5,0,10,0,0,5,5,206,22,164,65,108,21,73,106,61,45,7,7,8,1,3,0.13,28,28,29,10,2,2,25,1,20
5296,1,1,1,1,23,0,23,0,1,0,0,1,1,1,0,1,0,0,0,1,50,4,29,6,21,17,3,5,4,1,1,1,1,1,0,0.59,1,1,1,1,0,0,5,1,3
5297,1,1,1,1,15,0,15,0,1,0,0,1,1,1,0,1,0,0,1,0,41,4,20,5,13,17,3,5,4,1,1,1,1,1,0,0.85,1,1,1,1,0,10,59,1,2
5298,1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,2,0,34,5,12,7,2,17,5,8,6,2,1,1,1,1,0,1.42,2,2,2,2,0,0,3,1,2
5299,1,1,1,1,6,0,4,2,1,0,0,4,4,4,1,4,0,0,1,3,60,9,26,12,9,25,13,20,12,8,2,2,2,1,1,0.96,5,5,5,4,2,2,7,1,6
5300,1,1,1,1,7,0,7,0,1,0,0,7,7,7,0,7,0,0,7,0,92,10,58,12,38,25,12,20,11,9,1,1,1,1,0,0.43,7,7,7,7,0,0,7,1,4
5301,1,1,1,1,10,0,7,3,1,0,0,8,8,8,0,8,0,0,8,0,135,14,68,18,41,53,22,33,17,16,2,2,2,1,1,0.78,9,9,9,8,1,1,8,1,4
5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,0,17,2,2,2,0,0,0,0,0,0,5.67,0,0,0,0,0,0,1047,1,1
5303,1,1,1,1,4,0,4,0,1,5,5,5,5,0,0,5,0,0,0,5,72,11,41,20,20,20,15,25,16,9,1,1,1,1,0,0.49,5,5,5,5,0,2,13,1,3
5304,1,1,1,1,17,1,15,0,2,0,2,5,5,5,1,5,0,1,0,4,170,18,129,88,59,23,79,89,68,21,2,2,2,1,2,0.18,7,7,7,5,0,2,30,1,28
5305,1,1,1,1,11,0,11,0,2,0,0,2,2,2,0,2,0,0,0,2,47,4,26,9,16,17,18,21,9,12,1,1,1,1,0,0.65,2,2,2,2,0,1,1,4,2
5306,1,1,1,1,19,1,18,0,2,2,3,8,8,6,1,8,0,1,0,7,247,24,202,128,108,21,122,137,97,40,3,3,3,1,2,0.1,14,14,14,8,6,20,128,1,55
5307,1,1,1,1,12,0,11,0,2,0,0,6,6,6,0,6,0,2,0,4,133,20,93,45,44,20,49,62,36,26,4,4,4,1,2,0.22,11,11,11,6,0,7,32,1,2
5308,3,3,3,1,21,2,19,0,1,0,0,1,1,1,0,1,0,0,0,1,57,8,32,18,13,17,19,23,15,8,3,3,3,1,1,0.53,3,3,3,1,0,6,32,1,2
5309,5,5,5,1,41,6,35,0,1,0,0,1,1,1,0,1,0,0,0,1,77,11,49,17,29,17,32,38,16,22,5,5,5,1,1,0.35,5,5,5,1,0,2,9,1,5
5310,1,1,1,1,14,0,10,4,4,0,1,6,6,6,0,6,0,0,0,6,116,8,65,32,40,43,37,44,24,20,1,1,1,1,0,0.66,6,6,6,6,0,0,3,1,3
5311,2,2,2,1,18,2,13,2,1,0,0,2,2,2,0,2,0,0,0,2,73,11,41,23,18,21,27,32,20,12,3,3,3,1,1,0.51,4,4,4,2,0,1,3,6,0
5312,3,3,3,1,27,3,21,2,1,0,0,2,2,2,0,2,0,0,0,2,114,12,65,33,31,37,40,47,29,18,5,5,5,1,1,0.57,6,6,6,2,0,1,4,1,0
5313,1,1,1,1,12,1,10,0,1,1,0,3,3,2,0,3,0,1,0,2,69,12,40,20,25,17,30,34,18,16,1,1,1,1,0,0.42,3,3,3,3,0,3,6,1,4
